,date,locality,state,location,location_detail,county_x,claims,valence,issues,size_low,size_high,size_mean,size_cat,lat,lon,resolved_locality,resolved_county,resolved_state,fips_code,month_year,county_y,population,size_mean_over_pop
6891,2020-09-25,Williamsport,PA,"Williamsport, PA",Market Street Bridge,,"for President Trump, in support of police",2.0,executive; policing,30.0,50.0,40.0,1,41.24119,-77.001079,Williamsport,Lycoming,PA,42081.0,2020-09-01,Lycoming,114188.0,0.00035029950607769645
6899,2020-09-26,Folsom,CA,"Folsom, CA",Fredrick Mann Memorial Park,,against Black Lives Matter,2.0,policing; racism,200.0,200.0,200.0,2,38.677959,-121.176058,Folsom,Sacramento,CA,6067.0,2020-09-01,Sacramento,1585055.0,0.00012617858686291643
6903,2020-09-26,Yorba Linda,CA,"Yorba Linda, CA",Imperial Highway,,"for President Trump, against antifa, against Black Lives Matter",2.0,executive; policing; racism,150.0,150.0,150.0,2,33.888504,-117.813257,Yorba Linda,Orange,CA,6059.0,2020-09-01,Orange,3186989.0,4.706636891435772e-05
6905,2020-09-26,Branford,CT,"Branford, CT",Branford Point,,"for President Trump, for police",2.0,executive; policing,100.0,100.0,100.0,2,41.279903,-72.814118,Branford,New Haven,CT,9009.0,2020-09-01,New Haven,864835.0,0.00011562899281365809
6906,2020-09-26,Norwich,CT,"Norwich, CT",South Broad St,,"in support of police, for President Trump, for Second Amendment rights",2.0,executive; guns; policing,40.0,60.0,50.0,1,41.524265,-72.07591,Norwich,New London,CT,9011.0,2020-09-01,New London,268555.0,0.00018618160153413638
6909,2020-09-26,Rehoboth Beach,DE,"Rehoboth Beach, DE",Rehoboth Beach City Hall,,"in support of police, for Catholic values",2.0,policing; religion,36.0,36.0,36.0,1,38.720945,-75.076014,Rehoboth Beach,Sussex,DE,10005.0,2020-09-01,Sussex,237378.0,0.00015165685109824837
6919,2020-09-26,McKee,KY,"McKee, KY",McKee Baptist Church,,in support of police,2.0,policing,24.0,24.0,24.0,1,37.430364,-83.997983,McKee,Jackson,KY,21109.0,2020-09-01,Jackson,12955.0,0.001852566576611347
6926,2020-09-26,Bowie,MD,"Bowie, MD",Bowie City Hall,,in support of police,2.0,policing,50.0,50.0,50.0,1,39.006777,-76.779136,Bowie,Prince George's,MD,24033.0,2020-09-01,Prince George's,967201.0,5.1695562763065795e-05
6927,2020-09-26,Madawaska,ME,"Madawaska, ME",Madawaska Safety Complex,,"in support of police and first responders, for Catholic values",2.0,policing; religion,30.0,30.0,30.0,1,47.355315,-68.321703,Madawaska,Aroostook,ME,23003.0,2020-09-01,Aroostook,67105.0,0.00044706057670814396
6931,2020-09-26,Springfield,MO,"Springfield, MO",Glenstone Rd and Sunshine rd,,"for President Trump, for police",2.0,executive; policing,5.0,5.0,5.0,1,37.208957,-93.292299,Springfield,Greene,MO,29077.0,2020-09-01,Greene,298915.0,1.6727163240386063e-05
6936,2020-09-26,Newton,NJ,"Newton, NJ",Newton Green,,in support of police,2.0,policing,100.0,100.0,100.0,2,41.058153,-74.752665,Newton,Sussex,NJ,34037.0,2020-09-01,Sussex,144221.0,0.0006933802982922044
6937,2020-09-26,Ridgewood,NJ,"Ridgewood, NJ",Route 17,,"for President Trump, in support of police",2.0,executive; policing,100.0,100.0,100.0,2,40.979264,-74.116531,Ridgewood,Bergen,NJ,34003.0,2020-09-01,Bergen,955732.0,0.0001046318423993337
6945,2020-09-26,Massillon,OH,"Massillon, OH",Massillon Government & Justice Center,,"in support of police, for patriotism, for President Trump, against George Soros, against lazy youth",2.0,executive; policing,70.0,70.0,70.0,1,40.796724,-81.521509,Massillon,Stark,OH,39151.0,2020-09-01,Stark,374853.0,0.00018673986869519518
6952,2020-09-26,Philadelphia,PA,"Philadelphia, PA",Philadelphia City Hall; Center City,,"for President Trump, for white nationalism",2.0,executive; racism,36.0,36.0,36.0,1,39.952584,-75.165222,Philadelphia,Philadelphia,PA,42101.0,2020-09-01,Philadelphia,1603797.0,2.2446731101255333e-05
6964,2020-09-26,Spokane,WA,"Spokane, WA",,,"for white supremacy, for police, for Donald Trump, against Black Lives Matter",2.0,executive; policing; racism,5.0,5.0,5.0,1,47.65878,-117.426047,Spokane,Spokane,WA,53063.0,2020-09-01,Spokane,539339.0,9.270607169145937e-06
6970,2020-09-27,Highland,IL,"Highland, IL",Highland Square,,"for President Trump, in support of police, against Joe Biden, against abortion rights",2.0,executive; policing; reproductive rights,80.0,80.0,80.0,1,38.739492,-89.671201,Highland,Madison,IL,17119.0,2020-09-01,Madison,265859.0,0.00030091138535840426
6975,2020-09-27,Mansfield,MA,"Mansfield, MA",,,"in support of police, All Lives Matter",2.0,policing; racism,24.0,24.0,24.0,1,42.033457,-71.219058,Mansfield,Bristol,MA,25005.0,2020-09-01,Bristol,579200.0,4.143646408839779e-05
6988,2020-09-27,Sioux Falls,SD,"Sioux Falls, SD",,,against Black Lives Matter,2.0,policing; racism,3.0,3.0,3.0,1,43.546022,-96.731265,Sioux Falls,Minnehaha,SD,46099.0,2020-09-01,Minnehaha,197214.0,1.5211901791962031e-05
6992,2020-09-28,Fort Myers,FL,"Fort Myers, FL",pedestal where the Robert E. Lee bust used to sit,,against removal of Confederate statue,2.0,racism,10.0,15.0,12.0,1,26.640628,-81.872308,Fort Myers,Lee,FL,12071.0,2020-09-01,Lee,760822.0,1.5772414572659572e-05
6993,2020-09-28,Middleborough,MA,"Middleborough, MA",busy intersection of South Main Street (Route 105) and West Grove Street (Route 28),,"in support of police, for President Trump",2.0,executive; policing,12.0,12.0,12.0,1,41.892994,-70.910771,Middleborough,Plymouth,MA,25023.0,2020-09-01,Plymouth,530819.0,2.2606575876146106e-05
7003,2020-09-29,West Bridgewater,MA,"West Bridgewater, MA",9/11 Memorial Park,,"for President Trump, in support of police",2.0,executive; policing,10.0,15.0,12.0,1,42.018989,-71.007821,West Bridgewater,Plymouth,MA,25023.0,2020-09-01,Plymouth,530819.0,2.2606575876146106e-05
7013,2020-09-30,West Roxbury,MA,"West Roxbury, MA",,,"for President Trump, for police",2.0,executive; policing,10.0,10.0,10.0,1,42.279755,-71.162676,Boston,Suffolk,MA,25025.0,2020-09-01,Suffolk,797936.0,1.2532333420224179e-05
7019,2020-09-30,Springfield,OR,"Springfield, OR","Springfield Public Library to 6th St. to Centennial Boulevard, back to library",,against Black Lives Matter,2.0,policing; racism,30.0,50.0,40.0,1,44.046236,-123.022029,Springfield,Lane,OR,41039.0,2020-09-01,Lane,382971.0,0.00010444655078321858
7042,2020-10-02,Bourne,MA,"Bourne, MA",Bourne Bridge,,"for President Trump, Blue Lives Matter",2.0,executive; policing,12.0,12.0,12.0,1,41.741277,-70.598933,Bourne,Barnstable,MA,25001.0,2020-10-01,Barnstable,228996.0,5.2402662055232405e-05
7048,2020-10-02,Saranac Lake,NY,"Saranac Lake, NY",Riverside Park,,"for President Trump, for police",2.0,executive; policing,4.0,4.0,4.0,1,44.329496,-74.131266,Saranac Lake,Franklin,NY,36033.0,2020-10-01,Franklin,47555.0,8.411313216275891e-05
7050,2020-10-02,Dallas,TX,"Dallas, TX",Dallas City Hall,,"against defunding police, against civil unrest",2.0,policing,242.0,242.0,242.0,2,32.776664,-96.796988,Dallas,Dallas,TX,48113.0,2020-10-01,Dallas,2613539.0,9.25947537036945e-05
7053,2020-10-03,Los Angeles,CA,"Los Angeles, CA",Woodland Hills,,"for President Trump, for police",2.0,executive; policing,200.0,200.0,200.0,2,34.052234,-118.243685,Los Angeles,Los Angeles,CA,6037.0,2020-10-01,Los Angeles,10014009.0,1.9972021195507214e-05
7055,2020-10-03,Stockton,CA,"Stockton, CA",MLK Plaza,,"in support of police, against defunding police, for patriotism",2.0,policing,24.0,24.0,24.0,1,37.957702,-121.29078,Stockton,San Joaquin,CA,6077.0,2020-10-01,San Joaquin,779233.0,3.0799516960909e-05
7061,2020-10-03,Saint Petersburg,FL,"Saint Petersburg, FL",Williams Park to South Straub Park to St. Pete Pier to South Straub Park to City Hal,,"for President Trump, for police, against white supremacy",2.0,executive; policing; racism,36.0,36.0,36.0,1,27.767601,-82.640291,St. Petersburg,Pinellas,FL,12103.0,2020-10-01,Pinellas,959107.0,3.7534915290994645e-05
7063,2020-10-03,Marietta,GA,"Marietta, GA",Cobb Civic Center; Al Bishop Softball Complex,,"for police, for Republican candidates for office",2.0,policing,48.0,48.0,48.0,1,33.952602,-84.549933,Marietta,Cobb,GA,13067.0,2020-10-01,Cobb,766149.0,6.265099869607609e-05
7065,2020-10-03,Savannah,GA,"Savannah, GA",Bay Street,,against Black Lives Matter demonstrators,2.0,policing; racism,1.0,1.0,1.0,1,32.080899,-81.091203,Savannah,Chatham,GA,13051.0,2020-10-01,Chatham,295291.0,3.3864899370451523e-06
7076,2020-10-03,Saint Charles,MO,"Saint Charles, MO",Highway 94,,"for President Trump, for police, for the military",2.0,executive; military; policing,100.0,100.0,100.0,2,38.788106,-90.497436,Saint Charles,St. Charles,MO,29183.0,2020-10-01,St. Charles,405262.0,0.0002467539517645375
7078,2020-10-03,Great Falls,MT,"Great Falls, MT",Gibson Park,,in support of police,2.0,policing,100.0,100.0,100.0,2,47.505285,-111.300772,Great Falls,Cascade,MT,30013.0,2020-10-01,Cascade,84414.0,0.0011846376193522402
7079,2020-10-03,Franklin Square,NY,"Franklin Square, NY",Sobo Ave to Naple Ave,,"in support of police, Blue Lives Matter, against defunding police, for patriotism",2.0,policing,200.0,200.0,200.0,2,40.707324,-73.675963,Franklin Square,Nassau,NY,36059.0,2020-10-01,Nassau,1395774.0,0.0001432896729699794
7080,2020-10-03,Monroe,NY,"Monroe, NY",,,in support of police,2.0,policing,36.0,36.0,36.0,1,41.330649,-74.186814,Monroe,Orange,NY,36071.0,2020-10-01,Orange,401310.0,8.970621215519174e-05
7081,2020-10-03,New York,NY,"New York, NY","Bricktown Centre, Staten Island",,"for President Trump, for police, for small businesses",2.0,economy; executive; policing,200.0,2500.0,1350.0,3,40.712775,-74.005973,New York,,NY,36085.0,2020-10-01,Richmond,495747.0,0.0027231632264037905
7082,2020-10-03,Utica,NY,"Utica, NY","Deerfield to Water Street, Utica",,"in support of police, for President Trump",2.0,executive; policing,65.0,65.0,65.0,1,43.100903,-75.232664,Utica,Oneida,NY,36065.0,2020-10-01,Oneida,232125.0,0.00028002154011847065
7099,2020-10-04,Washington,DC,"Washington, DC",Lincoln Memorial,,"All Lives Matter, for reopening businesses during coronavirus pandemic, against media censorship",2.0,civil rights; covid; economy; racism,92.0,92.0,92.0,1,38.907192,-77.036871,Washington,District of Columbia,DC,11001.0,2020-10-01,"District of Columbia, District of Columbia",689545.0,0.00013342131405492028
7101,2020-10-04,Geneseo,NY,"Geneseo, NY",from Jones Hall in Caledonia to National Warplane Museum in Geneseo,,"for police, for President Trump",2.0,executive; policing,200.0,200.0,200.0,2,42.795896,-77.816947,Geneseo,Livingston,NY,36051.0,2020-10-01,Livingston,61834.0,0.0032344664747549893
7102,2020-10-04,Hauppage,NY,"Hauppage, NY","H. Lee Dennison Building, 100 Veterans Memorial Hwy",,"for police, for President Trump",2.0,executive; policing,1000.0,1000.0,1000.0,3,40.825654,-73.202614,Hauppauge,Suffolk,NY,36103.0,2020-10-01,Suffolk,1525920.0,0.000655342350844081
7134,2020-10-09,Elkin,NC,"Elkin, NC",Yadkin Valley Heritage and Trails Center,,in support of police,2.0,policing,300.0,300.0,300.0,2,36.244301,-80.848404,Elkin,Surry,NC,37171.0,2020-10-01,Surry,71359.0,0.0042040947883238275
7143,2020-10-10,Washington,DC,"Washington, DC",The White House,,"for President Trump, for police",2.0,executive; policing,200.0,300.0,250.0,2,38.907192,-77.036871,Washington,District of Columbia,DC,11001.0,2020-10-01,"District of Columbia, District of Columbia",689545.0,0.00036255791862750073
7144,2020-10-10,Peachtree City,GA,"Peachtree City, GA",Peachtree City Court,,in support of police,2.0,policing,20.0,25.0,22.0,1,33.396856,-84.596343,Peachtree City,Fayette,GA,13113.0,2020-10-01,Fayette,119194.0,0.00018457304897897544
7147,2020-10-10,Overland Park,KS,"Overland Park, KS",Overland Park Plaza,,"for President Trump, for police",2.0,executive; policing,200.0,200.0,200.0,2,38.982228,-94.670792,Overland Park,Johnson,KS,20091.0,2020-10-01,Johnson,609863.0,0.00032794250512000237
7152,2020-10-10,Delaware,OH,"Delaware, OH",Liberty Park,,in support of police,2.0,policing,200.0,200.0,200.0,2,40.298672,-83.067965,Delaware,Delaware,OH,39041.0,2020-10-01,Delaware,214124.0,0.0009340382208439969
7155,2020-10-10,Tulsa,OK,"Tulsa, OK",John Hope Reconciliation Park; Tulsa Police Department,,"in support of police, for Christian values, for patriotism, Blue Lives Matter",2.0,policing; religion,75.0,150.0,112.0,2,36.153982,-95.992775,Tulsa,Tulsa,OK,40143.0,2020-10-01,Tulsa,669279.0,0.0001673442615112681
7163,2020-10-10,Seattle,WA,"Seattle, WA",Green Lake Park,,"in support of police, for President Trump, for Loren Culp for governor, for patriotism",2.0,executive; policing,50.0,50.0,50.0,1,47.606209,-122.332071,Seattle,King,WA,53033.0,2020-10-01,King,2269675.0,2.202958573364028e-05
7166,2020-10-10,Morgantown,WV,"Morgantown, WV",Morgantown Mall; Triple S Harley Davidson,,in support of police,2.0,policing,100.0,100.0,100.0,2,39.629526,-79.955897,Morgantown,Monongalia,WV,54061.0,2020-10-01,Monongalia,105822.0,0.000944983084802782
7174,2020-10-12,Chicago,IL,"Chicago, IL",Arrigo Park,,"for pride in Italian heritage, for restoring Christopher Columbus statue to city plaza",2.0,racism,200.0,200.0,200.0,2,41.878114,-87.629798,Chicago,Cook,IL,17031.0,2020-10-01,Cook,5275541.0,3.791080383983368e-05
7183,2020-10-13,Martinez,CA,"Martinez, CA",Contra Costa County Superior Court,,against Black Lives Matter,2.0,policing; racism,1.0,1.0,1.0,1,38.019366,-122.134132,Martinez,Contra Costa,CA,6013.0,2020-10-01,Contra Costa,1165927.0,8.576866304665729e-07
7185,2020-10-13,Dolgeville,NY,"Dolgeville, NY",,,"for police, for President Trump, for Republican candidates for office",2.0,executive; policing,100.0,100.0,100.0,2,43.100904,-74.772927,Dolgeville,Herkimer,NY,36043.0,2020-10-01,Herkimer,60139.0,0.00166281447978849
7191,2020-10-14,Stoughton,WI,"Stoughton, WI",Public Safety Building,,in support of police and firefighters,2.0,policing,24.0,24.0,24.0,1,42.916946,-89.217894,Stoughton,Dane,WI,55025.0,2020-10-01,Dane,561504.0,4.274234911950761e-05
7208,2020-10-17,San Francisco,CA,"San Francisco, CA",United Nations Plaza,,"for President Trump, against Twitter, for free speech, for police",2.0,civil rights; executive; policing,10.0,12.0,11.0,1,37.774929,-122.419416,San Francisco,San Francisco,CA,6075.0,2020-10-01,San Francisco,873965.0,1.2586316385667618e-05
7230,2020-10-17,Ridgewood,NJ,"Ridgewood, NJ",Ridgewood Village Hall; Van Neste Park,,"for President Trump, in support of police and the military, all lives matter, for patriotism",2.0,executive; military; policing; racism,120.0,120.0,120.0,2,40.979264,-74.116531,Ridgewood,Bergen,NJ,34003.0,2020-10-01,Bergen,955732.0,0.00012555821087920045
7231,2020-10-17,Santa Fe,NM,"Santa Fe, NM",Roundhouse,,"in support of police, for strengthening qualified immunity for police",2.0,policing,50.0,50.0,50.0,1,35.686975,-105.937799,Santa Fe,Santa Fe,NM,35049.0,2020-10-01,Santa Fe,154823.0,0.00032294943257784697
7233,2020-10-17,New York,NY,"New York, NY","138th St and Alexander Ave, the Bronx",,in support of police,2.0,policing,100.0,120.0,110.0,2,40.712775,-74.005973,New York,,NY,36005.0,2020-10-01,Bronx,1472654.0,7.469507433517989e-05
7251,2020-10-17,Dallas,TX,"Dallas, TX",,,"in support of police, for patriotism",2.0,policing,700.0,700.0,700.0,2,32.776664,-96.796988,Dallas,Dallas,TX,48113.0,2020-10-01,Dallas,2613539.0,0.00026783606443217414
7256,2020-10-17,Chetek,WI,"Chetek, WI","Faith Baptist Church, 1475 Railroad Ave",,in support of police,2.0,policing,100.0,100.0,100.0,2,45.314127,-91.651001,Chetek,Barron,WI,55005.0,2020-10-01,Barron,46711.0,0.0021408233606645117
7257,2020-10-17,Sparta,WI,"Sparta, WI",Recreation Park,,"in support of police, for President Trump",2.0,executive; policing,100.0,100.0,100.0,2,43.944133,-90.812912,Sparta,Monroe,WI,55081.0,2020-10-01,Monroe,46274.0,0.002161040757228681
7260,2020-10-18,Boston,MA,"Boston, MA",Copley Square,,"against Black Lives Matter, against antifa, for President Trump",2.0,executive; policing; racism,50.0,50.0,50.0,1,42.360082,-71.05888,Boston,Suffolk,MA,25025.0,2020-10-01,Suffolk,797936.0,6.266166710112089e-05
7264,2020-10-18,Hilton,NY,"Hilton, NY",Parma Town Hall; West Creek Lodge,,"in support of police, for patriotism",2.0,policing,1000.0,1000.0,1000.0,3,43.288116,-77.793342,Hilton,Monroe,NY,36055.0,2020-10-01,Monroe,759443.0,0.0013167545161388017
7266,2020-10-18,Erie,PA,"Erie, PA",,,"for President Trump, for police",2.0,executive; policing,24.0,24.0,24.0,1,42.129224,-80.085059,Erie,Erie,PA,42049.0,2020-10-01,Erie,270876.0,8.860142648296638e-05
7269,2020-10-18,Charleston,SC,"Charleston, SC",Marion Square,,against removal of Confederate statue,2.0,racism,40.0,40.0,40.0,1,32.776475,-79.931051,Charleston,Charleston,SC,45019.0,2020-10-01,Charleston,408235.0,9.798277952649821e-05
7304,2020-10-24,Pleasanton,CA,"Pleasanton, CA","Stoneridge Mall; Livermore, CA",,"for President Trump, for police, for the military",2.0,executive; military; policing,1200.0,3000.0,2100.0,3,37.660448,-121.875797,Pleasanton,Alameda,CA,6001.0,2020-10-01,Alameda,1682353.0,0.0012482517046065837
7311,2020-10-24,Nicholasville,KY,"Nicholasville, KY",Main St,,in support of police,2.0,policing,36.0,36.0,36.0,1,37.880634,-84.572996,Nicholasville,Jessamine,KY,21113.0,2020-10-01,Jessamine,52991.0,0.000679360646147459
7317,2020-10-24,Mountainside,NJ,"Mountainside, NJ",,,"for President Trump, for patriotism, in support of police",2.0,executive; policing,200.0,200.0,200.0,2,40.672324,-74.357372,Mountainside,Union,NJ,34039.0,2020-10-01,Union,575345.0,0.00034761751644665377
7318,2020-10-24,Scotch Plains,NJ,"Scotch Plains, NJ",,,"for President Trump, for patriotism, in support of police",2.0,executive; policing,200.0,200.0,200.0,2,40.64004,-74.369018,Scotch Plains,Union,NJ,34039.0,2020-10-01,Union,575345.0,0.00034761751644665377
7319,2020-10-24,Watchung,NJ,"Watchung, NJ",,,"for President Trump, for patriotism, in support of police",2.0,executive; policing,200.0,200.0,200.0,2,40.63788,-74.450986,Watchung,Somerset,NJ,34035.0,2020-10-01,Somerset,345361.0,0.0005791041837381754
7320,2020-10-24,Westfield,NJ,"Westfield, NJ",,,"for President Trump, for patriotism, in support of police",2.0,executive; policing,200.0,200.0,200.0,2,40.658991,-74.347372,Westfield,Union,NJ,34039.0,2020-10-01,Union,575345.0,0.00034761751644665377
7321,2020-10-24,Brockport,NY,"Brockport, NY",McCracken Farms to Stokoe Farms in Scottsville,,"in support of police, against state coronavirus mandates",2.0,covid; policing,1000.0,1000.0,1000.0,3,43.213671,-77.93918,Brockport,Monroe,NY,36055.0,2020-10-01,Monroe,759443.0,0.0013167545161388017
7323,2020-10-24,Ithaca,NY,"Ithaca, NY",Ithaca Commons; Bernie Milton Pavilion,,"for police, against anti-racism activists",2.0,policing; racism,15.0,50.0,32.0,1,42.443961,-76.501881,Ithaca,Tompkins,NY,36109.0,2020-10-01,Tompkins,105740.0,0.0003026290902212975
7326,2020-10-24,North Augusta,SC,"North Augusta, SC",Maude Edenfield Park,,in support of police,2.0,policing,100.0,100.0,100.0,2,33.501803,-81.965115,North Augusta,Aiken,SC,45003.0,2020-10-01,Aiken,168808.0,0.0005923889863039667
7332,2020-10-24,Bellevue,WA,"Bellevue, WA",downtown,,against Black Lives Matter protesters,2.0,policing; racism,1.0,1.0,1.0,1,47.61015,-122.201516,Bellevue,King,WA,53033.0,2020-10-01,King,2269675.0,4.405917146728056e-07
7340,2020-10-25,Greenwich,CT,"Greenwich, CT",Island Beach,,"for President Trump, in support of police",2.0,executive; policing,350.0,350.0,350.0,2,41.026242,-73.628196,Greenwich,Fairfield,CT,9001.0,2020-10-01,Fairfield,957419.0,0.00036556617322196444
7342,2020-10-25,Ringgold,GA,"Ringgold, GA",Gateway Business Mall,,"for President Trump, for police",2.0,executive; policing,200.0,200.0,200.0,2,34.91591,-85.109117,Ringgold,Catoosa,GA,13047.0,2020-10-01,Catoosa,67872.0,0.0029467232437529467
7344,2020-10-25,Saugus,MA,"Saugus, MA",Saugus Center,,"for police, for President Trump",2.0,executive; policing,30.0,30.0,30.0,1,42.465142,-71.011047,Saugus,Essex,MA,25009.0,2020-10-01,Essex,809829.0,3.7044857618089744e-05
7350,2020-10-25,Lake Oswego,OR,"Lake Oswego, OR",Rossman Park,,"for President Trump, against Black Lives Matter",2.0,executive; policing; racism,3.0,3.0,3.0,1,45.415734,-122.716327,Lake Oswego,Clackamas,OR,41005.0,2020-10-01,Clackamas,421401.0,7.119109826507293e-06
7352,2020-10-25,Vancouver,WA,"Vancouver, WA",Esther Short Park,,"for police, against COVID-related mandates, against antifa, against Democratic governors, for free speech",2.0,civil rights; covid; policing,100.0,100.0,100.0,2,45.625738,-122.676089,Vancouver,Clark,WA,53011.0,2020-10-01,Clark,503311.0,0.0001986843124827393
7392,2020-10-30,Edinburg,TX,"Edinburg, TX",University of Texas Rio Grande Valley,,"against Joe Biden, for President Trump, in support of police, for patriotism",2.0,executive; policing,30.0,50.0,40.0,1,26.301737,-98.163343,Edinburg,Hidalgo,TX,48215.0,2020-10-01,Hidalgo,870781.0,4.5935774896328697e-05
7408,2020-10-31,Vancouver,WA,"Vancouver, WA",Esther Short Park to Washington State Patrol Crime Lab,,against Black Lives Matter protesters,2.0,policing; racism,50.0,50.0,50.0,1,45.625738,-122.676089,Vancouver,Clark,WA,53011.0,2020-10-01,Clark,503311.0,9.934215624136965e-05
7422,2020-11-02,Austin,TX,"Austin, TX",Austin City Hall,,"for President Trump, for police, for white supremacy",2.0,executive; policing; racism,30.0,40.0,35.0,1,30.267153,-97.743061,Austin,Travis,TX,48453.0,2020-11-01,Travis,1290188.0,2.712782943260982e-05
7430,2020-11-03,Graham,NC,"Graham, NC",Court Square,,"against anti-racist marchers, for President Trump, All Lives Matter",2.0,executive; racism,36.0,36.0,36.0,1,36.069026,-79.400576,Graham,Alamance,NC,37001.0,2020-11-01,Alamance,171415.0,0.00021001662631625005
7432,2020-11-03,Geneva,NY,"Geneva, NY",Geneva City Hall,,against cuts to police budget and staffing,2.0,policing,50.0,50.0,50.0,1,42.867984,-76.985557,Geneva,Ontario,NY,36069.0,2020-11-01,Ontario,112458.0,0.00044461043233918443
7528,2020-11-11,Danville,CA,"Danville, CA",Tassajara Crossing,,"for President Trump, against election fraud, against Black Lives Matter",2.0,democracy; executive; policing; racism,50.0,50.0,50.0,1,37.821593,-121.999961,Danville,Contra Costa,CA,6013.0,2020-11-01,Contra Costa,1165927.0,4.2884331523328644e-05
7531,2020-11-11,Lansing,MI,"Lansing, MI",Michigan State Capitol,,"for President Trump, against election fraud, against Black Lives Matter",2.0,democracy; executive; policing; racism,100.0,150.0,125.0,2,42.732535,-84.555535,Lansing,Ingham,MI,26065.0,2020-11-01,Ingham,284900.0,0.00043875043875043877
7539,2020-11-12,Richmond,VA,"Richmond, VA",Virginia State Capitol,,"for President Trump, against election fraud, for police",2.0,democracy; executive; policing,50.0,75.0,62.0,1,37.540725,-77.436048,Richmond,,VA,51760.0,2020-11-01,"Richmond city, Virginia",226610.0,0.00027359781121751026
7549,2020-11-14,Washington,DC,"Washington, DC",,,"for President Trump, against antifa, for police, against election fraud",2.0,democracy; executive; policing,200.0,200.0,200.0,2,38.907192,-77.036871,Washington,District of Columbia,DC,11001.0,2020-11-01,"District of Columbia, District of Columbia",689545.0,0.0002900463349020006
7582,2020-11-19,Portland,OR,"Portland, OR",Multnomah County Justice Center,,"for police, for gun rights, for President Trump",2.0,executive; guns; policing,20.0,20.0,20.0,1,45.505106,-122.675026,Portland,Multnomah,OR,41051.0,2020-11-01,Multnomah,815428.0,2.45269968654498e-05
7584,2020-11-19,Seattle,WA,"Seattle, WA",E Marginal Way S and Ohio Ave S,,against anti-racism protesters,2.0,racism,1.0,1.0,1.0,1,47.606209,-122.332071,Seattle,King,WA,53033.0,2020-11-01,King,2269675.0,4.405917146728056e-07
7588,2020-11-21,Discovery Bay,CA,"Discovery Bay, CA",Discovery Bay Blvd,,"against anti-racism protesters, for police, for President Trump",2.0,executive; policing; racism,10.0,10.0,10.0,1,37.908536,-121.600229,Discovery Bay,Contra Costa,CA,6013.0,2020-11-01,Contra Costa,1165927.0,8.57686630466573e-06
7594,2020-11-21,Omaha,NE,"Omaha, NE",Omaha Police Department,,"against anti-racism protesters, for police",2.0,policing; racism,2.0,2.0,2.0,1,41.256537,-95.934503,Omaha,Douglas,NE,31055.0,2020-11-01,Douglas,584526.0,3.42157577250627e-06
7622,2020-11-29,Graham,NC,"Graham, NC",Court Square,,"against anti-racism protesters, for President Trump",2.0,executive; racism,5.0,5.0,5.0,1,36.069026,-79.400576,Graham,Alamance,NC,37001.0,2020-11-01,Alamance,171415.0,2.916897587725695e-05
7624,2020-11-29,Vancouver,WA,"Vancouver, WA",Esther Short Park and Vancouver City Hall,,"for police, against anti-racism protesters",2.0,policing; racism,25.0,25.0,25.0,1,45.625738,-122.676089,Vancouver,Clark,WA,53011.0,2020-11-01,Clark,503311.0,4.967107812068483e-05
7638,2020-12-05,Saint Paul,MN,"Saint Paul, MN",Governor's Residence,,"against state restrictions in response to coronavirus pandemic, against Governor Walz, for police, for President Trump",2.0,covid; executive; policing,250.0,250.0,250.0,2,44.953703,-93.089958,Saint Paul,Ramsey,MN,27123.0,2020-12-01,Ramsey,552352.0,0.0004526099298997741
7640,2020-12-05,Chapel Hill,NC,"Chapel Hill, NC",University of North Carolina,,"for white supremacy, against antifa",2.0,racism,2.0,2.0,2.0,1,35.9132,-79.055845,Chapel Hill,Orange,NC,37135.0,2020-12-01,Orange,148696.0,1.345026093506214e-05
7644,2020-12-05,Charleston,SC,"Charleston, SC",Charleston Custom House; Charleston City Hall,,"for resignation of Mayor John Tecklenburg, against proposed tax increase, against city's handling of anti-racism protests",2.0,racism; taxes,24.0,24.0,24.0,1,32.776475,-79.931051,Charleston,Charleston,SC,45019.0,2020-12-01,Charleston,408235.0,5.878966771589893e-05
7649,2020-12-06,Hazel Dell,WA,"Hazel Dell, WA","US Bank, 6929 NE Highway 99",,"against anti-racism protesters, for President Trump, for police",2.0,executive; policing; racism,15.0,24.0,20.0,1,45.671505,-122.662876,Hazel Dell,Clark,WA,53011.0,2020-12-01,Clark,503311.0,3.973686249654786e-05
7659,2020-12-10,Washington,DC,"Washington, DC",Black Lives Matter Plaza,,"for President Trump, for racism",2.0,executive; racism,5.0,5.0,5.0,1,38.907192,-77.036871,Washington,District of Columbia,DC,11001.0,2020-12-01,"District of Columbia, District of Columbia",689545.0,7.251158372550015e-06
7661,2020-12-11,Washington,DC,"Washington, DC",Black Lives Matter Plaza,,"for President Trump, against antifa, for white supremacy",2.0,executive; racism,300.0,350.0,325.0,2,38.907192,-77.036871,Washington,District of Columbia,DC,11001.0,2020-12-01,"District of Columbia, District of Columbia",689545.0,0.00047132529421575097
7671,2020-12-12,Washington,DC,"Washington, DC",downtown,,"for President Trump, for white supremacy, against antifa",2.0,executive; racism,200.0,1000.0,600.0,2,38.907192,-77.036871,Washington,District of Columbia,DC,11001.0,2020-12-01,"District of Columbia, District of Columbia",689545.0,0.0008701390047060018
